"DATE","CFDD","NMDD"
"1920-03-06",719.3375,-252.4375
"1920-03-07",731.1375,-264.2375
"1920-03-08",738.4375,-271.5375
"1920-03-09",739.4,-272.5
"1920-03-10",735.5125,-268.6125
"1920-03-11",731.975,-265.075
"1920-03-12",725.4375,-258.5375
"1920-03-13",729.8875,-262.9875
"1920-03-14",736.9,-270
"1920-03-15",738.775,-271.875
"1920-03-16",732.0375,-265.1375
"1920-03-17",730.2375,-263.3375
"1920-03-18",732.6125,-265.7125
"1920-03-19",735.25,-268.35
"1920-03-20",734.9875,-268.0875
"1920-03-21",734.9125,-268.0125
"1920-03-22",730.1875,-263.2875
"1920-03-23",720.95,-254.05
"1920-03-24",709.4875,-242.5875
"1920-03-25",697.1375,-230.2375
"1920-03-26",684.2125,-217.3125
"1920-03-27",678.925,-212.025
"1920-03-28",674.125,-207.225
"1920-03-29",666.825,-199.925
"1920-03-30",661.7,-194.8
"1920-03-31",655.1,-188.2
"1920-04-01",645.25,-178.35
"1920-04-02",635.1875,-168.2875
"1920-04-03",630.125,-163.225
"1920-04-04",629.7625,-162.8625
"1920-04-05",628.225,-161.325
"1920-04-06",629.05,-162.15
"1920-04-07",630.4375,-163.5375
"1920-04-08",633.9625,-167.0625
"1920-04-09",636.1125,-169.2125
"1920-04-10",636.3125,-169.4125
"1920-04-11",634.85,-167.95
"1920-04-12",631.175,-164.275
"1920-04-13",629.8625,-162.9625
"1920-04-14",625.8375,-158.9375
"1920-04-15",619.8625,-152.9625
"1920-04-16",615.9875,-149.0875
"1920-04-17",610.0125,-143.1125
"1920-04-18",602.575,-135.675
"1920-04-19",594.375,-127.475
"1920-04-20",584.1125,-117.2125
"1920-04-21",573.7625,-106.8625
"1920-04-22",563.9625,-97.0624999999997
"1920-04-23",554.1875,-87.2874999999997
"1920-04-24",549.6125,-82.7124999999997
"1920-04-25",545.25,-78.3499999999997
"1920-04-26",538.9375,-72.0374999999997
"1920-04-27",530.6125,-63.7124999999997
