"DATE","CFDD","NMDD"
"1898-04-08",399.275,71.7166666666667
"1898-04-09",393.616666666667,77.375
"1898-04-10",386.8,84.1916666666667
"1898-04-11",378.925,92.0666666666667
"1898-04-12",368.791666666667,102.2
"1898-04-13",361.166666666667,109.825
"1898-04-14",353.716666666667,117.275
"1898-04-15",345.95,125.041666666667
"1898-04-16",333.116666666667,137.875
"1898-04-17",325.391666666667,145.6
"1898-04-18",319.691666666667,151.3
"1898-04-19",316.45,154.541666666667
"1898-04-20",310.8,160.191666666667
"1898-04-21",302.791666666667,168.2
"1898-04-22",295.441666666667,175.55
"1898-04-23",288.941666666667,182.05
"1898-04-24",282.141666666667,188.85
"1898-04-25",275.558333333333,195.433333333333
"1898-04-26",268.208333333333,202.783333333333
"1898-04-27",257.75,213.241666666667
"1898-04-28",247.241666666667,223.75
"1898-04-29",236.3,234.691666666667
"1898-04-30",225.65,245.341666666667
"1898-10-01",0,17.8333333333333
"1898-10-02",0,38.1916666666667
"1898-10-03",0,58.8833333333333
"1898-10-04",0,74.35
"1898-10-05",0,86.6333333333333
"1898-10-06",0,95.85
"1898-10-07",0,106.8
"1898-10-08",0,118.791666666667
"1898-10-09",0,130.591666666667
"1898-10-10",0,146.925
"1898-10-11",0,158.916666666667
"1898-10-12",0,167.75
"1898-10-13",0,175.175
"1898-10-14",0,180.225
"1898-10-15",0,186.691666666667
"1898-10-16",0,198.966666666667
"1898-10-17",0,210.958333333333
"1898-10-18",0,217.95
"1898-10-19",0,224.058333333333
"1898-10-20",0,230.3
"1898-10-21",0,237.1
"1898-10-22",0,243.658333333333
"1898-10-23",0,250.141666666667
"1898-10-24",0,261.208333333333
"1898-10-25",0,266.15
"1898-10-26",0,266.191666666667
"1898-10-27",0,266.891666666667
"1898-10-28",0,272.341666666667
"1898-10-29",0,280.075
"1898-10-30",0,284.9
"1898-10-31",0,288.408333333333
"1898-11-01",0,297.475
"1898-11-02",0,303.541666666667
"1898-11-03",0,313.358333333333
"1898-11-04",0,327.483333333333
"1898-11-05",0,336.191666666667
"1898-11-06",0,338.6
"1898-11-07",0,344.2
"1898-11-08",0,348.966666666667
"1898-11-09",0,350.3
"1898-11-10",0,351.083333333333
"1898-11-11",0,352.058333333333
"1898-11-12",0,354.641666666667
"1898-11-13",0,356.5
"1898-11-14",0,358.266666666667
"1898-11-15",0,361.275
"1898-11-16",0,364.891666666667
"1898-11-17",0,368.541666666667
"1898-11-18",0,374.15
"1898-11-19",0,379.15
"1898-11-20",0,383.725
"1898-11-21",0,394.55
"1898-11-22",0.325,394.225
"1898-11-23",9.35,385.2
"1898-11-24",17.6333333333333,376.916666666667
"1898-11-25",22.9083333333333,371.641666666667
"1898-11-26",29.2,365.35
"1898-11-27",36.375,358.175
"1898-11-28",38.9333333333333,355.616666666667
"1898-11-29",39.4916666666667,355.058333333333
"1898-11-30",43.675,350.875
"1898-12-01",47.5166666666667,347.033333333333
"1898-12-02",51.075,343.475
"1898-12-03",54.9083333333333,339.641666666667
"1898-12-04",60.7833333333333,333.766666666667
"1898-12-05",66.6166666666667,327.933333333333
"1898-12-06",71.9583333333333,322.591666666667
"1898-12-07",80.1,314.45
"1898-12-08",89.175,305.375
"1898-12-09",99.4666666666667,295.083333333333
"1898-12-10",107.291666666667,287.258333333333
"1898-12-11",111.458333333333,283.091666666667
"1898-12-12",118.716666666667,275.833333333333
"1898-12-13",130.666666666667,263.883333333333
"1898-12-14",141.35,253.2
"1898-12-15",150.066666666667,244.483333333333
"1898-12-16",152.016666666667,242.533333333334
"1898-12-17",153.208333333333,241.341666666667
"1898-12-18",154.783333333333,239.766666666667
"1898-12-19",156.45,238.1
"1898-12-20",156.458333333333,238.091666666667
"1898-12-21",155.766666666667,238.783333333334
"1898-12-22",156.775,237.775
"1898-12-23",161.033333333333,233.516666666667
"1898-12-24",169,225.55
"1898-12-25",176.491666666667,218.058333333334
"1898-12-26",182.55,212
"1898-12-27",190.05,204.5
"1898-12-28",197.958333333333,196.591666666667
"1898-12-29",195.908333333333,198.641666666667
"1898-12-30",204.275,190.275
"1898-12-31",219.475,175.075
"1899-01-01",233.733333333333,160.816666666667
"1899-01-02",240.583333333333,153.966666666667
"1899-01-03",240.633333333333,153.916666666667
